Timestamp,Open,High,Low,Close,Volume,Turnover,SuperTrendIndicator_trend,SuperTrendIndicator_value,RsiIndicator,AtrIndicator,BollingerIndicator_middle,BollingerIndicator_upper,BollingerIndicator_lower,BollingerIndicator_pb,KeltnerIndicator_middle,KeltnerIndicator_upper,KeltnerIndicator_lower,MacdIndicator_MACD,MacdIndicator_signal,MacdIndicator_histogram,WilliamsRIndicator,KsiIndicator_kst,KsiIndicator_signal,MfiIndicator,ObvIndicator,Ema4Indicator_ema8,Ema4Indicator_ema13,Ema4Indicator_ema21,Ema4Indicator_ema55,Ema4Indicator_ema100,Ema4Indicator_ema200,Ema10And20_ema10,Ema10And20_ema20,Sma3Indicator_sma1,Sma3Indicator_sma2,Sma3Indicator_sma3,AdlIndicator,AdxIndicator_adx,AdxIndicator_pdi,AdxIndicator_mdi,AwesomeOscillatorIndicator,CciIndicator,StochasticIndicator_k,StochasticIndicator_d,IchimokuCloudIndicator_conversion,IchimokuCloudIndicator_base,IchimokuCloudIndicator_spanA,IchimokuCloudIndicator_spanB,WildersSmoothingWeighteMovingAvg,WeighteMovingAvg,VolumeWeightedAvgPrice,TrixIndicator,ForceIndexIndiactor,RocIndicator,PsarIndicator,EMAIndicator,SmaIndicator,ZScore_o,ZScore_h,ZScore_l,ZScore_c,ZScore_v,ZEMAIndicator
1750201200000,104232.3,104730.9,104219.1,104558.6,159.62763,16681820.11264975,short,105827.91794890001,39.29,620.4226893,105326.35,107588.3107,103064.3893,0.3302910391,105344.0824,106584.9277786,104103.2370214,-1277.171795,-1257.968447,-19.20334758,-58.53117527,-24.91368172,-18.72518733,19.74,2398.361745000017,104522.7019,104792.6525,105219.3524,105853.6936,106023.965,106178.6413,104620.1283,105173.4747,106348.808,105809.942,106872.574,9004,41.40970969,13.11170193,27.67665925,-1791.85,-60.47315942868591,41.46882473,33.97945902,104348.6,106168.4,105258.5,106168.4,106021.1432,104395.8782,104862.51008973135,-0.06107170377,52086.49567,-1.018605646,103515.26762032001,106178.6413,106348.808,-1.5888841433250567,-1.446519517753464,-1.3692758358304766,-1.3018375800985222,-1.312827867463002,104568.4529
1750204800000,104558.6,104857.5,104368.9,104838.6,249.43982,26104074.14528538,short,105827.91794890001,43.14,614.1454183,105201.265,107272.5598,103129.9702,0.4124545188,105238.1984,106466.4892366,104009.90756339999,-1222.605128,-1289.580484,66.97535613,-43.051645,-25.2231755,-20.52962577,24.1,2647.801565000017,104592.9015,104799.2164,105184.7386,105817.4403,106000.4924,106165.3075,104659.8505,105141.5819,106340.2,105804.043,106858.231,9234,40.65694142,13.81552326,26.15471798,-1765.82,-42.10230106683562,56.948355,41.60682697,104348.6,105674.45000000001,105011.52500000001,106168.4,105997.4923,104445.9679,104862.41520913529,-0.06410117246,69843.1496,-0.6327590227,103551.66426791361,106165.3075,106340.2,-1.3018375800985222,-1.315086995444484,-1.2200897918950797,-1.0642593654694856,-0.8851873768955454,104622.4823
1750208400000,104838.6,105183.27,104668.4,104782.2,230.612374,24192317.46096965,short,105827.91794890001,42.55,609.4180175,105084.555,106965.3399,103203.7701,0.4196199948,105173.4747,106392.310735,103954.638665,-1192.576282,-1300.157051,107.5807692,-42.99305528,-24.83830557,-21.91577756,28.29,2417.189191000017,104634.9678,104796.7855,105148.1442,105780.4674,105976.3678,106151.5453,104682.0958,105107.355,106324.08,105795.761,106840.423,9106,39.11753003,16.72054211,24.61842749,-1619.37,-22.14993924314004,57.00694472,51.80804148,104348.6,105559.55,104954.07500000001,106168.4,105973.1864,104495.9397,104862.42303220335,-0.06612156825,-13006.53789,-0.5418919804,103587.33298255534,106151.5453,106324.08,-1.0642593654694856,-1.0448765243065736,-0.9687721934181708,-1.088889741854592,-0.9943393133703624,104654.4259
1750212000000,104782.2,105092.2,104681.6,104849.5,198.792023,20852308.56503808,short,105827.91794890001,43.54,599.9504928,104985.34,106687.414,103283.266,0.460095742,105141.5819,106341.48288560001,103941.6809144,-1100.474359,-1285.357407,184.8830484,-37.70835078,-23.76435003,-22.81006081,29.04,2615.981214000017,104682.6417,104804.3161,105120.9947,105747.2186,105954.0536,106138.5896,104712.533,105082.7974,106312.316,105786.745,106822.3825,9070,37.6880766,15.91756006,23.43615987,-1468.12,-15.94768909269888,62.29164922,58.74898298,104474.35,105559.55,105016.95000000001,106168.4,105950.7127,104563.5846,104862.42824135741,-0.06720636567,13378.70315,0.000286125216,103622.28832290423,106138.5896,106312.316,-1.088889741854592,-1.102048673727685,-0.948951543672075,-1.026198096098373,-1.1447264941981579,104693.4407
1750215600000,104849.5,105240,104842.5,105178.6,191.587414,20130144.46181375,short,105827.91794890001,48.2,590.3099932,104906.025,106404.6896,103407.3604,0.5909392936,105107.355,106287.97498639999,103926.7350136,-945.0141026,-1245.240242,300.2261396,-22.14555117,-22.42491766,-23.26356084,33.86,2807.5686280000173,104792.8546,104857.7852,105126.2315,105726.9107,105938.6981,106129.0375,104797.2724,105091.9215,106299.626,105777.827,106805.462,9202,35.97645459,16.9314783,22.31871147,-1271.67,13.5227565410775,77.85444883,65.71768092,104769.20000000001,105559.55,105164.375,106168.4,105935.2705,104681.8564,104862.52208814812,-0.06714813982,63051.41795,0.9023580652,103656.54455644616,106129.0375,106299.626,-1.026198096098373,-0.9854062459223202,-0.8313082399576439,-0.7881717643959916,-1.1541513012805518,104790.4725
1750219200000,105178.6,105500,105070.8,105447.9,187.862056,19781397.92601669,short,105827.91794890001,51.72,582.6380887,104850.23,106170.3154,103530.1446,0.7263755057,105082.7974,106248.07357739999,103917.5212226,-714.2891026,-1173.306553,459.0174501,-2.436970859,-21.04875331,-23.38109318,40.21,2995.430684000017,104938.4203,104942.0874,105155.4741,105716.9461,105928.9793,106122.26,104915.5683,105125.8242,106292.792,105774.258,106789.228,9344,33.74677913,19.22425237,21.14629331,-1030.09,54.99305009454718,97.56302914,79.23637573,104851.65,105559.55,105205.6,106168.4,105925.5231,104829.5,104862.71745595061,-0.06589808874,50591.25168,1.764041691,103690.11566531724,106122.26,106292.792,-0.7881717643959916,-0.8005233643192545,-0.668385846498573,-0.5970105501846841,-1.1512995820903213,104921.958
1750222800000,105447.9,105546.7,105369.5,105405.2,193.939406,20453328.19678771,short,105827.91794890001,51.13,563.3315131,104812.375,106018.2714,103606.4786,0.7458026245,105091.9215,106218.5845262,103965.2584738,-496.4128205,-1073.445869,577.0330484,-6.47715829,-19.62327354,-23.16362271,49.32,2801.4912780000172,105042.1491,105008.2463,105178.1765,105705.8123,105918.6074,106115.125,105004.5923,105152.4314,106282.41,105773.603,106766.3625,9228,31.56398584,19.38698473,20.66366862,-769.2,80.05468604980696,93.52284171,89.64677323,104875,105536.75,105205.875,106168.4,105915.1166,104947.1397,104862.96161723611,-0.06380143648,-8281.212636,1.542033342,103762.51103870454,106115.125,106282.41,-0.5970105501846841,-0.7679306101278172,-0.44849577505745825,-0.6324051556547028,-1.095905909556252,105018.6064
1750226400000,105405.2,105536.2,104894,104960,304.00645,31982731.32423168,short,105827.91794890001,45.3,567.0871553,104762.64,105852.4424,103672.8376,0.5905485251,105125.8242,106259.99851060001,103991.6498894,-359.5961538,-960.9353276,601.3391738,-26.85617504,-18.12539884,-22.65592689,56.32,2497.4848280000174,105023.8937,105001.354,105158.3422,105679.1761,105899.6251,106103.6313,104996.4846,105134.1046,106253.77,105769.326,106740.2655,8987,30.51486958,17.80129521,25.02958852,-611.1,47.44294388316421,73.14382496,88.07656527,104875,105387.25,105131.125,106168.4,105896.0143,104975.7654,104863.13844427452,-0.06157688685,-135343.6715,0.5202227994,103869.56237638227,106103.6313,106253.77,-0.6324051556547028,-0.7743319732065622,-0.8123762713177951,-0.9587336778436001,-0.5669304814389069,105006.8851
1750230000000,104960,105006.3,104709.2,104965.3,281.629187,29542093.63136589,short,105827.91794890001,45.38,554.2306241,104729.175,105748.6557,103709.6943,0.6158065082,105152.4314,106260.8926482,104043.97015180001,-252.8198718,-840.1066239,587.2867521,-30.07604366,-16.49073211,-21.82806536,63.53,2779.1140150000174,105010.8729,104996.2034,105140.793,105653.6806,105881.1236,106092.3046,104990.8147,105118.028,106221.546,105766.641,106713.7325,9191,29.87242755,17.10429933,26.48501717,-507.56,19.63049273701807,69.92395634,78.863541,104882.9,105297.45000000001,105090.175,106168.4,105877.4,104998.2423,104863.15711440075,-0.0592517767,1492.634691,0.2756102594,103970.19063379933,106092.3046,106221.546,-0.9587336778436001,-1.1680002270823802,-0.9411141676009985,-0.9434081737600487,-0.6773805137672586,104998.5681
1750233600000,104965.3,105310.2,104738.2,104956.2,290.130249,30480238.8556697,short,105827.91794890001,45.26,555.0767849,104701.675,105663.8966,103739.4534,0.6322590347,105134.1046,106244.2581698,104023.95103020001,-130.7544872,-712.7269231,581.9724359,-43.95563496,-14.7079365,-20.69409367,62.38,2488.9837660000176,104998.7234,104990.4886,105124.0118,105628.7705,105862.8083,106081.0001,104984.5211,105102.6158,106188.982,105762.542,106688.9405,9122,28.49432578,19.80927237,24.49636719,-417.51,45.026386630975566,56.04436504,66.37071545,104957.79999999999,105121.05,105039.42499999999,106168.4,105858.976,105015.6205,104863.24443120905,-0.05686733062,-2640.185266,0.5732191111,104064.78119577137,106081.0001,106188.982,-0.9434081737600487,-0.917728688523459,-0.9128988287285578,-0.9317065237119847,-0.6180300738043423,104990.0945
1750237200000,104956.2,105131.2,104563.3,104697.8,235.100307,24645804.9798974,short,105827.91794890001,41.81,555.6874142,104668.91,105583.6277,103754.1923,0.5157917574,105118.028,106229.40282840001,104006.6531716,-38.32564103,-581.1403134,542.8146724,-63.19041239,-13.67902192,-19.41140994,51.54,2253.8834590000174,104931.8515,104948.676,105085.2652,105595.5216,105839.7388,106067.2369,104932.39,105064.0619,106141.908,105756.628,106663.4905,8998,27.55226189,18.33712948,24.96465427,-431.68,16.141627603397286,36.80958761,54.259303,105055,105094.9,105074.95,106168.4,105835.7525,104985.5756,104863.2107975819,-0.05473228363,-60749.91933,0.1483604307,104153.69632402509,106067.2369,106141.908,-0.9317065237119847,-1.0354743946688212,-1.022380782208902,-1.099580767959294,-0.8666770754265181,104931.6356
1750240800000,104697.8,104800,104174,104266.5,435.413441,45500486.45759415,short,105827.91794890001,36.78,559.0356325,104639.775,105566.7048,103712.8452,0.2986498007,105102.6158,106220.687065,103984.544535,52.88205128,-442.7560541,495.6381054,-93.26145553,-13.17591831,-18.11558914,51.59,1818.4700180000175,104783.9956,104851.2223,105010.832,105548.0565,105808.5856,106049.3191,104811.3191,104988.1036,106083.676,105748.271,106636.5505,8691,27.35777584,16.85056718,27.98233288,-561,-50.362960063613684,6.738544474,33.19749904,104860.35,105010,104935.175,106168.4,105804.3674,104887.1885,104862.78554627957,-0.05325380758,-187793.8171,0.03281132624,105546.7,106049.3191,106083.676,-1.099580767959294,-1.2558384581972017,-1.278815147566474,-1.373978985385575,0.09001140199067303,104798.6085
1750244400000,104266.5,104866.1,104201.9,104837.2,351.212968,36707272.93605354,short,105827.91794890001,46.03,564.0434596,104669.735,105581.3924,103758.0776,0.5918464546,105064.0619,106192.1488192,103935.9749808,127.0641026,-306.3628917,433.4269943,-51.68645735,-11.86211363,-16.79311842,52.08,2169.6829860000175,104795.8188,104849.2191,104995.0473,105522.6688,105789.3502,106037.2582,104816.0247,104973.7319,106041.256,105745.955,106612.8935,9012,26.99753613,16.26570008,25.61002532,-619.8,-10.121100339589288,48.31354265,30.62055825,104860.35,104804.75,104832.55,106168.4,105785.0241,104876.1628,104862.61198655334,-0.05160131084,200437.2408,0.2664534529,105519.246,106037.2582,106041.256,-1.373978985385575,-1.1696735330523258,-1.2178843415703684,-0.9286207349823775,-0.32168580357668786,104806.3268
1750248000000,104837.2,104911.8,104482.9,104522.4,346.131342,36235062.16568179,short,105827.91794890001,42.35,557.6080567,104714.855,105493.9113,103935.7987,0.3764819693,104988.1036,106103.31971340001,103872.8874866,155.8025641,-184.0499288,339.8524929,-74.6193633,-10.90731418,-15.5133847,60.22,1823.5516440000174,104735.0591,104802.5306,104952.0794,105486.9449,105764.2621,106022.185,104762.6384,104930.7479,105994.784,105740.252,106587.854,8730,26.533903,15.95334016,24.18421757,-581.62,-19.226532776149256,25.3806367,26.81090794,104860.35,104658.45000000001,104759.40000000001,106168.4,105759.7716,104813.1346,104862.44417396202,-0.0501622452,-108962.1465,-0.3016064694,105492.34108,106022.185,105994.784,-0.9286207349823775,-1.0983421052729752,-0.9771184900095187,-1.1180067506900886,-0.33953239579185557,104749.5414
1750251600000,104522.4,104562.1,103812.4,104442.8,704.527424,73364517.54979335,short,105827.91794890001,41.45,566.7552921,104746.77,105419.011,104074.529,0.2739129271,104973.7319,106107.2424842,103840.2213158,173.3576923,-85.42250712,258.7801994,-63.65104077,-10.08125526,-14.29477381,48.66,1119.0242200000175,104670.1126,104751.1406,104905.7813,105449.654,105738.0945,106006.4697,104704.486,104884.2766,105945.642,105736.015,106563.4885,9210,27.17832411,14.4400071,30.37397702,-649.73,-114.99216303618479,36.34895923,36.6810462,104679.54999999999,104607.65,104643.59999999999,106168.4,105733.4321,104741.9141,104861.54416218889,-0.04895043854,-56080.38295,-0.3239099771,105465.9742584,106006.4697,105945.642,-1.1180067506900886,-1.306758441056844,-1.4113037348566604,-1.1348287668708257,1.3712589943909657,104688.1931
1750255200000,104442.8,105333.3,104219.1,104615.7,952.397979,99924810.41885473,short,105827.91794890001,44.23,592.8240877,104756.715,105414.8732,104098.5568,0.3928715011,104930.7479,106116.3960754,103745.0997246,188.124359,-9.362820513,197.4871795,-53.68160065,-9.591217063,-13.18010087,56.02,2071.4221990000174,104658.0209,104731.7919,104879.4102,105419.87,105715.8689,105992.6312,104688.3431,104858.6979,105904.182,105732.095,106539.091,8936,25.93749264,21.6601146,26.37030595,-583.48,-14.775160070906868,46.31839935,36.01599843,104674.29999999999,104556,104615.15,106168.4,105711.0775,104701.6449,104861.2584414588,-0.04769147579,164669.6106,-0.2229862803,105399.831288064,105992.6312,105904.182,-1.1348287668708257,-0.7196264735967418,-1.0774706019260987,-0.9765231601356515,2.4161429417749747,104673.6945
1750258800000,104615.7,104978.7,104141.1,104795.8,560.929667,58703945.94620574,short,105827.91794890001,47.05,604.4800835,104762.665,105419.9768,104105.3532,0.5252049332,104884.2766,106093.236767,103675.316433,177.6589744,50.33219373,127.3267806,-43.29700744,-9.083581974,-12.17545455,48.08,2632.3518660000173,104688.6385,104740.9359,104871.8093,105397.5817,105697.6497,105980.7224,104707.8807,104852.7076,105856.988,105729.258,106517.0535,9252,24.91588172,19.57158373,24.72552572,-490.43,-34.51667314963181,56.70299256,46.45678372,104572.85,104528.70000000001,104550.77500000001,106168.4,105692.772,104692.0808,104860.98882450208,-0.0461832429,101023.433,-0.3639523629,105336.33403654143,105980.7224,105856.988,-0.9765231601356515,-0.9435710167724365,-1.0925883385011015,-0.8186874913753032,0.5799225768498042,104698.1156
1750262400000,104795.8,104841,104334.8,104413.6,359.870193,37627545.06510357,short,105827.91794890001,42.18,599.8000796,104765.445,105416.3263,104114.5637,0.2297164629,104858.6979,106058.2980592,103659.0977408,108.2211538,90.44786325,17.7732906,-65.33471718,-8.543389468,-11.29241648,46.65,2272.4816730000175,104627.5188,104694.1736,104830.1539,105362.4395,105672.223,105965.1292,104654.3751,104810.8879,105794.478,105722.988,106493.686,9004,23.96724301,18.41588936,23.26549308,-409.59,-63.95911038352719,34.66528282,45.89555825,104572.85,104454.4,104513.625,106168.4,105667.1885,104628.6244,104860.73181214293,-0.04491144333,-137542.3878,-0.9808635355,105333.3,105965.1292,105794.478,-0.8186874913753032,-1.0066323608523546,-0.919985688961915,-1.050502940482693,-0.3660325071931303,104641.2125
1750266000000,104413.6,104518.2,103613,104341.7,502.276172,52296865.54769836,short,105827.91794890001,41.31,614.3429329,104755.395,105425.6422,104085.1478,0.1913862527,104852.7076,106081.39346579999,103624.0217342,15.60769231,106.7103276,-91.10263533,-62.3157677,-8.226910257,-10.57230245,40.76,1770.2055010000176,104564.0035,104643.8203,104785.749,105325.9846,105645.876,105948.9757,104597.5251,104766.2033,105732.574,105716.277,106467.8555,9310,24.2141352,16.53552463,29.03178125,-459.11,-147.86507400219,37.6842323,43.01750256,104473.15,104454.4,104463.775,106168.4,105640.6787,104567.3667,104859.97109876327,-0.04387593912,-36113.65677,-1.008963505,105272.464,105948.9757,105732.574,-1.050502940482693,-1.193302477738782,-1.3790162541444415,-1.0621397476840457,0.2795789173979029,104581.31
1750269600000,104341.7,104716.1,103571,103620,914.230843,95287596.02476915,short,105827.91794890001,33.8,639.617079,104724.78,105530.1252,103919.4348,-0.1859046282,104810.8879,106090.12205800001,103531.653742,-96.05897436,100.2955128,-196.3544872,-97.51986638,-8.614888383,-10.00962095,33.26,855.9746580000176,104354.225,104497.5602,104679.7718,105265.0565,105605.7596,105925.8018,104419.7933,104657.0411,105649.548,105703.335,106439.4215,8474,23.98727547,16.62672147,25.48655405,-393.97,-177.0685822023488,2.480133624,24.94321625,104452.15,104454.4,104453.275,106168.4,105600.2652,104408.7128,104858.2199980276,-0.04378944089,-659800.3994,-1.276676829,105172.89616,105925.8018,105649.548,-1.0621397476840457,-1.015782639818959,-1.3530835153587928,-1.500250907937169,2.0874296182153103,104389.048
1750273200000,103620,104423.7,103485.5,103807.9,778.580799,80982681.3860627,short,105827.91794890001,37.01,653.8353133,104687.245,105584.7727,103789.7173,0.01012932526,104766.2033,106073.87392659999,103458.5326734,-192.6397436,73.01531339,-265.655057,-84.27853904,-8.939437734,-9.538900884,27.72,1634.5554570000177,104232.8194,104399.0373,104600.5107,105213.0152,105570.1585,105904.7281,104308.5399,104576.1705,105570.61,105693.102,106410.6975,8231,23.90513045,15.00948718,23.89396366,-487.28,-167.83357796088075,15.72146096,18.62860896,104409.4,104516.1,104462.75,106168.4,105564.4179,104296.1462,104856.62830484178,-0.04412809071,146295.3321,-1.102650114,105044.7444672,105904.7281,105570.61,-1.500250907937169,-1.1788429488559355,-1.3569265886358486,-1.3178986025767065,1.41133871145157,104272.8184
1750276800000,103807.9,104984.9,103645.6,104817.4,354.42703,36984374.9096298,short,105827.91794890001,50.81,686.4764889,104686.185,105583.045,103789.325,0.573152443,104657.0411,106029.9940778,103284.0881222,-219.6141026,34.49551282,-254.1096154,-27.91968828,-8.364359276,-9.150261511,32.55,1988.9824870000177,104362.7262,104458.8034,104620.228,105198.8861,105555.2523,105893.9089,104401.0599,104599.1447,105501.616,105696.767,106386.31,8496,22.61173451,18.50774415,20.78582298,-487.15,-42.4803992175384,72.08031172,30.09396877,104409.4,104516.1,104462.75,106168.4,105549.4775,104353.7256,104856.34402640046,-0.04359283652,357794.0868,-0.1322456415,103485.5,105893.9089,105501.616,-1.3178986025767065,-0.7569141939553483,-1.2002496116571253,-0.6066810915441464,-0.4769868465792989,104381.7347
1750280400000,104817.4,105135.2,104366.3,105083.6,307.935209,32253967.96541919,short,105827.91794890001,53.7,690.401418,104701.255,105614.0493,103788.4607,0.709436562,104576.1705,105956.973336,103195.36766399999,-203.1102564,-5.383689459,-197.726567,-13.51336725,-7.716419377,-8.795717644,36.79,2296.9176960000177,104522.9204,104548.0601,104662.3527,105194.7688,105545.9127,105885.8462,104525.1581,104645.2833,105430.308,105701.511,106365.172,8763,21.12000897,18.58513444,19.23856801,-425.86,35.275550203695474,86.48663275,58.09613515,104409.4,104516.1,104462.75,106168.4,105540.16,104454.0385,104856.34756118043,-0.04210173903,81972.35264,0.3684891182,103485.5,105885.8462,105430.308,-0.6066810915441464,-0.6238751618644311,-0.6801474347173162,-0.39979121419990477,-0.6568813148567845,104522.1078
1750284000000,105083.6,105141.2,104800,104823,169.437912,17780794.88654129,short,105827.91794890001,50.57,673.772779,104699.93,105611.9363,103787.9237,0.5674721216,104599.1447,105946.690258,103251.599142,-174.6198718,-44.04786325,-130.5720085,-27.61662518,-7.087288189,-8.463054635,35.69,2127.479784000018,104589.6047,104587.3372,104676.957,105181.4913,105531.5976,105875.2706,104579.3112,104662.2087,105350.89,105700.786,106346.196,8616,19.72283778,18.00712474,18.57770628,-225.27,46.69352814691164,72.38337482,76.98343977,104409.4,104516.1,104462.75,106168.4,105525.8168,104509.3128,104856.37117580818,-0.04021064537,-44155.51987,0.5337284746,103551.488,105875.2706,105350.89,-0.39979121419990477,-0.5925341253734124,-0.3566860608909978,-0.5533632522026039,-1.2445451101588927,104582.2862
1750287600000,104823,104967.4,104625,104886.4,117.819623,12347605.33763336,short,105827.91794890001,51.31,657.9931229,104685.32,105575.2812,103795.3588,0.6129712172,104645.2833,105961.2695458,103329.2970542,-183.7391026,-85.36602564,-98.37307692,-24.18551791,-6.390730624,-8.107445031,36.3,2245.2994070000177,104655.5592,104630.0605,104695.9973,105170.9523,105518.8214,105865.4311,104635.1455,104683.5603,105278.004,105703.127,106325.554,8678,18.77215107,17.36256788,19.74217827,-74.78,31.23045160653434,75.81448209,78.22816322,104313.35,104516.1,104414.725,106168.4,105513.0284,104567.2064,104856.3635787317,-0.03797379026,7469.764098,0.04692990656,103646.87071999999,105865.4311,105278.004,-0.5533632522026039,-0.6881841294937102,-0.45205450426754346,-0.48157875855412413,-1.4383042179967789,104643.109
1750291200000,104886.4,105230.3,104684.2,104948.2,344.999328,36227875.89795432,short,105827.91794890001,52.07,652.6648789,104660.335,105489.2195,103831.4505,0.6736460267,104662.2087,105967.53845780001,103356.8789422,-175.7903846,-124.6381766,-51.15220798,-20.84100011,-5.587024232,-7.718938615,41.9,2590.2987350000176,104720.5905,104675.509,104718.9248,105162.9969,105507.522,105856.3044,104692.0645,104708.7641,105222.892,105703.533,106306.6725,8667,17.53471672,19.14527275,18.59871331,134.07,66.50713112581124,79.15899989,75.78561893,104357.9,104516.1,104437,106168.4,105501.7319,104633.9769,104856.43584627038,-0.03544505653,21320.95847,0.407376792,103736.53047679999,105856.3044,105222.892,-0.48157875855412413,-0.46969366839904103,-0.38173519452980764,-0.40988619047966024,-0.4283872273045997,104704.1272
1750294800000,104948.2,104972.9,104461.6,104605.1,276.482693,28933711.58976697,short,105827.91794890001,47.65,645.933218,104620.33,105375.5076,103865.1524,0.4899162793,104683.5603,105975.426736,103391.693864,-164.0538462,-154.8909544,-9.162891738,-39.40902695,-4.990757142,-7.32420169,37.11,2313.8160420000177,104694.926,104665.4505,104708.5771,105143.072,105489.6522,105843.8546,104676.2528,104698.8913,105178.996,105696.295,106286.143,8546,16.63612478,18.08887458,19.97470798,209.67,14.821033529126655,60.59097305,71.85481834,104357.9,104516.1,104437,106168.4,105483.7992,104642.5038,104856.33142176094,-0.03312420443,-94861.21197,0.1553960637,103856.03203865599,105843.8546,105178.996,-0.40988619047966024,-0.6327202622765072,-0.515419192937074,-0.6332146636380507,-0.721371929317635,104684.3217
1750298400000,104605.1,105000,104449.6,104718.5,178.389721,18680972.38267315,short,105827.91794890001,49.18,641.3840172,104608.255,105348.9049,103867.6051,0.574424502,104708.7641,105991.5321344,103425.9960656,-150.8679487,-173.3882479,22.52029915,-33.27199913,-4.287270484,-6.886463938,35.49,2492.2057630000177,104700.1646,104673.029,104709.4792,105127.9087,105474.3819,105832.657,104683.9341,104700.7588,105128.496,105689.069,106263.327,8542,15.74019625,17.29737209,18.77381078,182.57,32.67759327616506,66.72800087,68.82599127,104357.9,104516.1,104437,105674.45000000001,105468.4932,104666.3962,104856.28044968506,-0.03085956548,20229.39436,0.09826440964,103965.97347556351,105832.657,105128.496,-0.6332146636380507,-0.5873485060202143,-0.49707041622068143,-0.5215123990939617,-1.1124460630433612,104691.1574
1750302000000,104718.5,105106.5,104718.4,105090.5,164.283006,17239007.5881408,short,105827.91794890001,53.96,629.3228735,104614.515,105369.1152,103859.9148,0.8153888642,104698.8913,105957.537047,103440.245553,-138.1673077,-178.0669516,39.89964387,-13.13995021,-3.140388134,-6.278186132,41.45,2656.488769000018,104786.9058,104732.6678,104744.1174,105126.5727,105466.7803,105825.2724,104757.8552,104737.877,105086.654,105685.797,106241.186,8692,14.65869552,17.74026331,17.95413919,138.33,97.56584330657908,86.86004979,71.3930079,104357.9,104516.1,104437,105559.55,105460.9334,104746.2013,104856.32101450069,-0.0282561332,61113.27823,0.2812135601,104067.11959751844,105825.2724,105086.654,-0.5215123990939617,-0.47477314886782024,-0.24895874133871898,-0.18438398181981547,-1.1384063895005558,104771.0259
1750305600000,105090.5,105102.8,104793.2,105072.8,188.52936,19784235.4314374,short,105827.91794890001,53.7,614.0979748,104620.345,105387.118,103853.572,0.7950384273,104700.7588,105928.9547496,103472.56285039999,-91.8224359,-166.8650285,75.04259259,-9.026822558,-1.451278093,-5.446168394,32.86,2467.959409000018,104850.4379,104781.2581,104773.9977,105124.6522,105458.9787,105817.7851,104815.1179,104769.7744,105038.384,105680.085,106216.774,8844,13.65444484,17.09890925,17.30505299,141.25,102.63231077740394,90.97317744,81.52040937,104437.95000000001,104516.1,104477.02500000001,105559.55,105453.1707,104819.5051,104856.37470124548,-0.02547669723,-3336.969672,0.6313353816,104160.17402971696,105817.7851,105038.384,-0.18438398181981547,-0.4508130732470379,-0.1425888807997671,-0.15715946037791423,-1.0212906747338701,104831.3807
1750309200000,105072.8,105224.7,104828.1,104889,151.009056,15863271.61345663,short,105827.91794890001,50.97,603.7409283,104629.905,105405.0246,103854.7854,0.6671322722,104737.877,105945.3588566,103530.39514339999,-35.07564103,-146.360755,111.285114,-19.5609812,-0.05689643222,-4.523116967,35.66,2316.950353000018,104859.0072,104796.6498,104784.4524,105116.2361,105447.692,105808.5435,104828.551,104781.1292,104984.128,105674.803,106191.9195,8740,12.94284284,17.74674812,16.48298076,150.63,95.3483602518949,80.4390188,86.09074868,104798.3,104516.1,104657.20000000001,105559.55,105441.8873,104856.0808,104856.41476940013,-0.02283119265,-27755.46449,0.5245266274,104245.7841073396,105808.5435,104984.128,-0.15715946037791423,-0.30534229086010045,-0.07128120481261281,-0.2943093898137726,-1.140700890517736,104842.9046
1750312800000,104889,104988,104619.6,104698.5,126.537828,13253601.02818714,short,105827.91794890001,48.23,592.5342175,104651.505,105408.7847,103894.2253,0.5310288259,104769.7744,105954.84283499999,103584.705965,83.6224359,-114.501567,198.1240028,-30.47913801,0.4098619611,-3.620196819,37.48,2190.412525000018,104823.339,104782.6284,104776.6386,105101.3169,105432.8565,105797.4983,104804.9054,104773.2598,104931.292,105667.001,106166.8035,8667,12.29419825,16.9416579,18.30273233,161.18,37.014759240215504,69.52086199,80.31101941,104839.95000000001,104516.1,104678.02500000001,105559.55,105427.0195,104856.3321,104856.391068653,-0.02054833102,-24105.45623,1.040822235,104324.54537875243,105797.4983,104931.292,-0.2943093898137726,-0.5169668289781044,-0.24084719086905568,-0.4521354949274667,-1.200858022041383,104814.0237
1750316400000,104698.5,104853.7,104608,104634.3,112.498068,11784153.54805218,short,105827.91794890001,47.31,576.0183023,104641.36,105393.8383,103888.8817,0.4953088348,104781.1292,105933.1658046,103629.0925954,182.1391026,-74.86168091,257.0007835,-34.15864282,0.5681939319,-2.769587694,40.95,2077.914457000018,104781.3303,104761.4386,104763.6987,105084.6378,105417.0435,105785.9241,104773.8862,104760.0255,104881.65,105658.554,106138.5725,8579,11.72172792,16.4070606,17.87416459,156.5,17.134567179214425,65.84135718,71.93374599,104839.95000000001,104510.85,104675.40000000001,105536.75,105411.1652,104832.8795,104856.35318877478,-0.0186432702,-7222.375966,0.796085847,104397.00574845224,105785.9241,104881.65,-0.4521354949274667,-0.6324201675607702,-0.22836817230487752,-0.48770124953529465,-1.2327072101965943,104778.0789
