Timestamp,Open,High,Low,Close,Volume,Turnover,SuperTrendIndicator_trend,SuperTrendIndicator_value,RsiIndicator,AtrIndicator,BollingerIndicator_middle,BollingerIndicator_upper,BollingerIndicator_lower,BollingerIndicator_pb,KeltnerIndicator_middle,KeltnerIndicator_upper,KeltnerIndicator_lower,MacdIndicator_MACD,MacdIndicator_signal,MacdIndicator_histogram,WilliamsRIndicator,KsiIndicator_kst,KsiIndicator_signal,MfiIndicator,ObvIndicator,Ema4Indicator_ema8,Ema4Indicator_ema13,Ema4Indicator_ema21,Ema4Indicator_ema55,Ema4Indicator_ema100,Ema4Indicator_ema200,Ema10And20_ema10,Ema10And20_ema20,Sma3Indicator_sma1,Sma3Indicator_sma2,Sma3Indicator_sma3,AdlIndicator,AdxIndicator_adx,AdxIndicator_pdi,AdxIndicator_mdi,AwesomeOscillatorIndicator,CciIndicator,StochasticIndicator_k,StochasticIndicator_d,IchimokuCloudIndicator_conversion,IchimokuCloudIndicator_base,IchimokuCloudIndicator_spanA,IchimokuCloudIndicator_spanB,WildersSmoothingWeighteMovingAvg,WeighteMovingAvg,VolumeWeightedAvgPrice,TrixIndicator,ForceIndexIndiactor,RocIndicator,PsarIndicator,EMAIndicator,SmaIndicator,ZScore_o,ZScore_h,ZScore_l,ZScore_c,ZScore_v,ZEMAIndicator
1761250800000,109945.3,110016.4,109920.7,109928.4,23.836909,2621230.5767003,short,110517.69067160001,39.88,219.3119697,110273.935,110714.496,109833.374,0.1078465865,110296.9441,110735.5680394,109858.3201606,-137.1858974,-174.2475071,37.06160969,-81.27561475,-2.742966792,-1.357667456,35.13,316.23134500000026,110062.5884,110153.1755,110238.8679,110209.76,110003.4924,109567.9627,110102.8167,110231.5443,110348.964,109883.509,109586.732,50,25.87970554,14.78534651,33.05760449,-548.94,-128.56018758317535,18.72438525,18.1181694,110165.2,110354.04999999999,110259.625,110482.5,110015.3383,110094.3936,109641.31891518369,-0.002484115562,-402.8437621,-0.5024279644,110264.89745919999,109567.9627,110348.964,-0.9426766355364268,-1.0261877528603511,-0.7301070410938363,-0.9877862392967177,-0.3368416488995583,110083.42
1761251100000,109928.4,109973.9,109858.7,109950.8,10.123798,1112963.9499518,short,110475.9754439,40.68,214.3542568,110254.035,110714.7651,109793.3049,0.1709190478,110263.4542,110692.16271359999,109834.7456864,-150.7096154,-164.9082621,14.19864672,-78.4067623,-3.165247212,-1.655562209,35.21,326.3551430000003,110037.7465,110124.2647,110212.6799,110200.5114,110002.4489,109571.7721,110075.1773,110204.8067,110348.924,109893.531,109594.6045,56,26.96308764,14.17512196,33.91449238,-547.49,-119.2477208234271,21.5932377,20.40215164,110165.2,110341.6,110253.4,110482.5,110014.0475,110054.8962,109641.74656484439,-0.004141444426,226.7730752,-0.5277104532,110206.973764096,109571.7721,110348.924,-0.9877862392967177,-1.1212805461359518,-0.8942811682475762,-0.9271167916405506,-0.9354953832313525,110056.896
1761251400000,109950.8,110042.8,109935,110042.8,22.809736,2508786.2467269,short,110475.9754439,43.96,209.2802446,110228,110674.4653,109781.5347,0.2925930638,110231.5443,110650.10478919999,109812.9838108,-157.6346154,-159.702849,2.068233618,-66.62397541,-3.426362442,-1.96061513,36.22,349.16487900000027,110038.8695,110112.6269,110197.2363,110194.8789,110003.248,109576.4589,110069.2905,110189.3775,110351.254,109904.656,109602.698,79,27.44133671,16.16127744,32.56024861,-527.46,-79.30101988171292,33.37602459,24.56454918,110161.1,110228.79999999999,110194.95,110482.5,110014.6225,110037.0308,109642.97046640262,-0.005574303863,2098.495712,-0.2954636678,110156.00091240447,109576.4589,110351.254,-0.9271167916405506,-0.951376421603146,-0.6958846399737418,-0.7012301397707923,-0.37617810222811576,110054.0768
1761251700000,110042.8,110060.5,109842.5,109842.5,16.486294,1812814.0215277,short,110475.9754439,38.91,209.6954711,110191.355,110638.0591,109744.6509,0.1095233959,110204.8067,110624.1976422,109785.4157578,-179.2121795,-156.5019943,-22.71018519,-92.12793734,-3.9408247,-2.327250672,32.56,332.6785850000003,109995.2318,110074.0373,110164.9875,110182.2939,110000.0648,109579.1061,110028.0559,110156.3416,110351.476,109912.657,109610.018,62,28.21904325,14.8682882,33.3499773,-487.53,-97.11853284824517,7.872062663,20.94710832,110055.4,110206.25,110130.825,110482.5,110011.1801,109992.5308,109643.62834333318,-0.007007306199,-3302.204688,-0.5249850121,110111.14480291594,109579.1061,110351.476,-0.7012301397707923,-0.908905927468616,-0.9381764185403233,-1.1980046070678165,-0.6553529806530795,110011.7614
1761252000000,109842.5,109883.8,109787.4,109883.6,15.726538,1727527.5406674,short,110357.57879870001,40.42,204.3004486,110179.84,110645.4116,109714.2684,0.1818534464,110189.3775,110597.9783972,109780.7766028,-191.7871795,-155.3411681,-36.4460114,-86.76240209,-4.322052054,-2.711994362,32.41,348.4051230000003,109970.4248,110046.832,110139.4068,110171.6263,109997.7586,109582.1359,110001.7912,110130.3662,110351.96,109920.608,109617.1945,78,29.13155006,14.32259788,34.22375851,-462.62,-103.26291365045581,13.23759791,18.16189505,109993,110206.25,110099.625,110482.5,110008.6285,109961.7859,109644.10672740155,-0.008344647866,646.3607118,-0.4146233815,110071.67142656603,109582.1359,110351.96,-1.1980046070678165,-1.3192240267330486,-1.0813818237091453,-1.0961629328208715,-0.6860743420693419,109986.1292
1761252300000,109883.6,109883.6,109736.8,109779.2,24.489107,2688797.52760136,short,110324.02091880002,37.86,201.562332,110153.285,110645.8647,109660.7053,0.1202797233,110156.3416,110559.466264,109753.216936,-230.2141026,-161.9745726,-68.23952991,-94.77446389,-4.721462866,-3.111592411,31.39,323.9160160000003,109927.9304,110008.5989,110106.6608,110157.6111,109993.4307,109584.0967,109961.32,110096.9218,110354.404,109927.083,109624.2455,68,30.15161262,13.50947276,34.23766238,-453.49,-104.8583065442898,5.22553611,8.778398895,109921.55,110183.55,110052.55,110482.5,110004.0399,109920.8449,109644.66265128137,-0.009672845391,-2556.662771,-0.6882576443,110060.5,109584.0967,110354.404,-1.0961629328208715,-1.2999615235529196,-1.211139057449207,-1.3364191069663762,-0.2997049887918559,109944.7433
1761252600000,109779.2,109898.1,109767.3,109837.2,29.813376,3274613.7736961,short,110324.02091880002,40.13,198.1926972,110127.04,110628.1795,109625.9005,0.2108190434,110130.3662,110526.7515944,109733.9808056,-244.2179487,-172.6057692,-71.61217949,-87.62632487,-5.035960788,-3.516867675,37.48,353.7293920000003,109907.7681,109984.1133,110082.1643,110146.1678,109990.337,109586.6152,109938.7528,110072.1864,110354.49,109935.753,109631.5435,70,30.97087095,13.3842537,32.46889985,-429.22,-85.73630065495085,12.37367513,10.27893638,109898.65,110183.55,110041.1,110482.5,110000.7031,109898.5808,109645.48264327885,-0.010881019,1729.175808,-0.4453967512,110015.182,109586.6152,110354.49,-1.3364191069663762,-1.2435591173987808,-1.1133812268562717,-1.1780668985592357,-0.0627641356953802,109923.2347
1761252900000,109837.2,109852.8,109327.8,109505.2,88.687055,9721952.55555555,short,110199.3109443,32.76,213.7549497,110090.76,110657.3812,109524.1388,-0.01671204678,110096.9218,110524.4316994,109669.4119006,-269.5134615,-187.1733618,-82.34009972,-85.36545125,-5.504227462,-3.909869471,28,265.0423370000003,109818.3085,109915.6971,110029.713,110123.2761,109980.7304,109585.8051,109859.925,110018.1877,110345.55,109941.354,109636.717,41,32.93928936,10.94104544,41.82341096,-465.21,-145.2420140099678,14.63454875,10.74458666,109694.15,109979.05,109836.6,110325.65,109990.7931,109831.5397,109644.42106204054,-0.01230422541,-29444.10226,-0.6287767212,109976.20852,109585.8051,110345.55,-1.1780668985592357,-1.3326064916095113,-2.148242478733165,-1.9388652829699693,2.362925786417658,109839.6277
1761253200000,109505.2,109660.6,109383,109647.6,35.070243,3841358.8674951,short,110153.18984990001,38.02,216.7951902,110048.965,110616.8572,109481.0728,0.1466186716,110072.1864,110505.7767804,109638.59601960001,-262.6698718,-202.5716524,-60.09821937,-68.04556355,-5.878793406,-4.304210858,34.7,300.1125800000003,109780.3733,109877.3975,109994.9755,110106.2877,109974.1337,109586.4199,109821.3204,109982.8936,110327.618,109947.104,109641.9845,73,34.76710645,9.91084474,37.88534969,-509.13,-134.10302481256772,31.95443645,19.65422011,109694.15,109979.05,109836.6,110325.65,109983.9292,109795.2897,109644.01767701711,-0.01367286985,4994.002603,-0.3096695827,109898.1,109586.4199,110327.618,-1.9388652829699693,-1.739118016113011,-1.9379684791208571,-1.5652867235747823,0.09006118532929154,109801.2222
1761253500000,109647.6,109697.3,109581.9,109644.4,14.18089,1554863.7709191,short,110153.18984990001,37.95,211.9668478,110004.48,110552.43,109456.53,0.171429875,110018.1877,110442.1213956,109594.25400439999,-256.3455128,-215.8116097,-40.53390313,-63.85844749,-6.293889481,-4.698757824,38.97,285.93169000000034,109750.157,109844.1122,109963.105,110089.7917,109967.6043,109586.9969,109789.1531,109950.6561,110315.268,109952.276,109647.3935,74,36.15542986,10.79632622,36.3529444,-513.02,-109.96695167602182,36.14155251,27.57684591,109694.15,109979.05,109836.6,110325.65,109977.1386,109762.9141,109644.01199253171,-0.01494777993,-45.378848,-0.3216416269,109852.8,109586.9969,110315.268,-1.5652867235747823,-1.6236914148525623,-1.4226101742742239,-1.54458917994314,-0.7974612721072072,109769.8577
